clock_ns,clock_ns_reported,setup_wns_ns,setup_tns_ns,hold_wns_ns,hold_tns_ns,setup_vio_count,hold_vio_count,max_slew_violation_count,max_cap_violation_count,core_area_um2,die_area_um2,instance_count,utilization_pct,wire_length_um,vias_count,power_total_W,power_internal_W,power_switching_W,power_leakage_W,power_source,power_status,drc_errors,drc_errors_route,drc_errors_klayout,drc_errors_magic,lvs_errors,antenna_violations,antenna_violations_route,antenna_violating_nets,antenna_violating_pins,ir_drop_worst_V,ir_status,power_fair_sta_rpt,status
80.0,,0,0,0,0,0,0,0,0,108399,119736,7302,0.385129,86052,31320,0.6739164590835571,,,,metrics.json,OK,0,0,0,0,0,0,0,0,0,0.408,OK,,SIGNOFF_PASS
